"Year","County","Index.Total","Violent.Total","Murder","Rape","Robbery","Aggravated.Assault","Property.Total","Burglary","Larceny","Motor.Vehicle.Theft","Region","Population"
2021,"Otsego",9.84232529049672,1.34961651140591,0,0.658349517758978,0.0822936897198723,0.608973303927055,8.49270877909082,1.28378155963001,6.7645412949735,0.44438592448731,"Non-New York City",60758
2022,"Otsego",10.0105547859357,0.989511181476351,0.0164918530246058,0.511247443762781,0.0494755590738175,0.412296325615146,9.0210436044594,1.31934824196847,7.15746421267894,0.544231149811993,"Non-New York City",60636
1990,"Putnam",22.6706853623378,1.60827247709701,0,0.107218165139801,0.0953050356798227,1.40574927627739,21.0624128852408,6.06378289512872,13.5809675843747,1.41766240573736,"Non-New York City",83941
1991,"Putnam",21.558581321355,1.27503275313494,0,0.0935803855511885,0.175463222908478,1.00598914467528,20.2835485682201,4.95976043421299,13.8732921579637,1.45049597604342,"Non-New York City",85488
1992,"Putnam",19.2679780715898,1.23232137098632,0.0230340443175013,0.0460680886350025,0.161238310222509,1.00198092781131,18.0356567006035,5.10204081632653,11.6091583360206,1.32445754825632,"Non-New York City",86828
1993,"Putnam",17.5444580888707,0.898258061581844,0.0227407104197935,0.0341110656296903,0.204666393778142,0.636739891754218,16.6462000272889,4.82103060899623,10.9951334879702,0.830035930322463,"Non-New York City",87948
1994,"Putnam",15.635537970415,0.719392113663954,0.0112405017759993,0.101164515983994,0.0562025088799964,0.550784587023965,14.916145856751,4.06906164291174,10.2850591250393,0.562025088799964,"Non-New York City",88964
1995,"Putnam",15.0496282052707,0.6668963754182,0.0111149395903033,0.06668963754182,0.16672409385455,0.422367704431526,14.3827318298525,4.09029776923162,9.61442274561238,0.678011315008503,"Non-New York City",89969
1996,"Putnam",15.1485104882778,0.771196897585052,0,0.0550854926846466,0.0991538868323638,0.616957518068042,14.3773135906928,3.50343733474352,9.89335448616252,0.980521769786709,"Non-New York City",90768
1997,"Putnam",14.0657050760264,0.651190049816039,0,0.0868253399754718,0.141091177460142,0.423273532380425,13.4145150262104,3.12571223911699,9.46396205732643,0.824840729766983,"Non-New York City",92139
1998,"Putnam",13.815500369771,0.75025991146933,0,0.0535899936763807,0.150051982293866,0.546617935499084,13.0652404583016,3.2368356180534,9.16388891866111,0.664515921587121,"Non-New York City",93301
1999,"Putnam",12.8900017961478,0.69732796602111,0.0422623009709764,0.0845246019419527,0.0739590266992086,0.496582036408972,12.1926738301267,2.45121345631663,9.1286570097309,0.612803364079157,"Non-New York City",94647
2000,"Putnam",11.1875985835309,0.553634663797516,0.0104459370527833,0.0522296852639166,0.0835674964222666,0.407391545058549,10.6339639197334,2.08918741055666,7.94935809716811,0.595418412008649,"Non-New York City",95731
2001,"Putnam",11.3234763793725,0.937612693833393,0,0.0927309257637422,0.113337798155685,0.731543969913966,10.3858636855391,2.04008036680233,7.83061150893823,0.515171809798568,"Non-New York City",97055
2002,"Putnam",13.0466197856772,0.742904246766331,0.0101767705036484,0.0712373935255386,0.111944475540132,0.549545607197012,12.3037155389109,2.75790480648871,8.79272971515219,0.75308101726998,"Non-New York City",98263
2003,"Putnam",12.0043652237177,0.798270078008165,0,0.0606281071904935,0.181884321571481,0.555757649246191,11.2060951457096,2.04114627541328,8.66981932824057,0.495129542055697,"Non-New York City",98964
2004,"Putnam",10.9482446615997,0.77411830940604,0,0.100534845377408,0.0804278763019262,0.593155587726706,10.1741263521937,1.98053645393493,7.82161097036233,0.371978927896409,"Non-New York City",99468
2005,"Putnam",11.1674617122772,0.954054732613608,0,0.130554858147125,0.251067034898318,0.572432839568165,10.2134069796636,2.10896309314587,7.51192568415767,0.59251820236003,"Non-New York City",99575
2006,"Putnam",9.69232162806848,0.936018599595398,0.0100647161246817,0.0301941483740451,0.251617903117043,0.644141831979629,8.75630302847308,1.95255492818825,6.50180661654438,0.301941483740451,"Non-New York City",99357
2007,"Putnam",9.88396645685443,0.713897882438112,0.0301646992579484,0.100548997526495,0.100548997526495,0.482635188127174,9.17006857441631,1.50823496289742,7.33002191968146,0.331811691837432,"Non-New York City",99454
2008,"Putnam",10.5689341651848,0.833860775390056,0.0200930307322905,0.0602790921968715,0.130604699759888,0.622883952701006,9.73507338979475,2.0193495885952,7.39423530948291,0.321488491716648,"Non-New York City",99537
2009,"Putnam",9.6622719884414,0.852848514036883,0,0.0602010715790741,0.150502678947685,0.642144763510124,8.80942347440451,1.87626673088114,6.57195031404892,0.361206429474445,"Non-New York City",99666
2010,"Putnam",9.37440406291088,0.69254162777393,0.0200736703702588,0.0602210111107766,0.100368351851294,0.511878594441601,8.68186243513695,1.89696184998946,6.54401654070439,0.240884044443106,"Non-New York City",99633
2011,"Putnam",8.61680276539252,0.661289514553379,0.0100195380992936,0.0300586142978809,0.080156304794349,0.541055057361856,7.95551325083914,1.78347778167426,5.99168378337759,0.180351685787285,"Non-New York City",99805
2012,"Putnam",8.785140562249,0.411646586345382,0,0.070281124497992,0.0803212851405622,0.261044176706827,8.37349397590361,1.88755020080321,6.15461847389558,0.331325301204819,"Non-New York City",99600
2013,"Putnam",7.75520864725855,0.492234745745685,0,0.120547284672413,0.0803648564482752,0.291322604624997,7.26297390151287,1.31597452434051,5.67576798665943,0.271231390512929,"Non-New York City",99546
2014,"Putnam",7.84652992244007,0.51304234108262,0,0.0301789612401541,0.0804772299737443,0.402386149868722,7.33348758135745,1.6196042532216,5.56298852193508,0.150894806200771,"Non-New York City",99407
2015,"Putnam",5.94001492567418,0.433651344319167,0,0.12101897981,0.0302547449525,0.282377619556667,5.50636358135501,0.897557433590835,4.33651344319167,0.2722927045725,"Non-New York City",99158
2016,"Putnam",6.10614361082701,0.374672161858374,0,0.101262746448209,0.0607576478689255,0.212651767541239,5.73147144896864,0.870859619454599,4.61758123803834,0.243030591475702,"Non-New York City",98753
2017,"Putnam",6.3497841275619,0.546000546000546,0.0101111212222323,0.151666818333485,0.091000091000091,0.293222515444738,5.80378358156136,0.950445394889839,4.67133800467134,0.182000182000182,"Non-New York City",98901
2018,"Putnam",5.0773229764036,0.546166216585247,0,0.151712837940347,0.0505709459801155,0.343882432664785,4.53115675981835,0.505709459801155,3.88384865127287,0.141598648744323,"Non-New York City",98871
2019,"Putnam",3.82698378861244,0.497406381013288,0,0.182720711392636,0.0609069037975455,0.253778765823106,3.32957740759915,0.304534518987727,2.88292677975048,0.142116108860939,"Non-New York City",98511
2020,"Putnam",4.07444565017096,0.3787801232571,0,0.0921357056571323,0.0204746012571405,0.266169816342827,3.69566552691386,0.440203927028521,2.9585798816568,0.296881718228537,"Non-New York City",97682
2021,"Putnam",5.26605280312907,0.590775749674055,0,0.224087353324641,0.0407431551499348,0.325945241199478,4.67527705345502,0.315759452411995,4.08450130378097,0.27501629726206,"Non-New York City",98176
2022,"Putnam",5.4668774542302,0.642562088836759,0,0.152990973532562,0.0713957876485287,0.418175327655668,4.82431536539344,0.377377734713652,4.12055688714366,0.326380743536131,"Non-New York City",98045
1990,"Queens",84.637819878889,15.5979868804949,0.15781938698441,0.284894737543285,9.29238500961776,5.8628877463494,69.0398329983941,14.9995029714111,28.2665794902434,25.7737505367396,"New York City",1951598
1991,"Queens",81.0936263006465,16.1073642053174,0.153374543672769,0.284476876383155,9.92935659632023,5.74015618894124,64.9862620953291,14.1286807359548,25.5548311462697,25.3027502131046,"New York City",1975556
1992,"Queens",76.0806847141415,15.4349184978603,0.176307480245548,0.265462967415172,9.56317818275072,5.42996986744883,60.6457662162812,12.6144996874549,24.4235947492427,23.6076717795836,"New York City",1996512
1993,"Queens",73.6463378471879,14.1173272709301,0.134921419393101,0.24167243253929,8.3873677967777,5.35336562222003,59.5290105762578,11.7836315113176,26.4228526242957,21.3225264406445,"New York City",2023400
1994,"Queens",63.0162645931117,12.4089059731899,0.130866787376629,0.254408941131431,7.02871842350446,4.99491182117737,50.6073586199218,10.8902652689312,22.4011711600852,17.3159221909053,"New York City",2047884
1995,"Queens",52.0273732382587,10.5028437067533,0.108937660182948,0.196666218383375,5.98337688429615,4.21386294389084,41.5245295315054,9.13485662888072,19.5832315055426,12.8064413970821,"New York City",2074581
1996,"Queens",44.5604886203883,8.92226148409894,0.0778904973593222,0.214673809795205,4.92894866826247,3.70074850868194,35.6382271362894,7.5454044606558,17.4617196702002,10.6311030054333,"New York City",2105520
1997,"Queens",40.1654802448255,8.33854336421319,0.0617254219423587,0.194528602485009,4.2239828515555,3.85830648823032,31.8269368806123,6.96094417449964,15.4813904867096,9.38460221940301,"New York City",2138503
1998,"Queens",34.7887776594116,7.58258800183726,0.0505751079433724,0.164598987670248,3.76002938873545,3.60738451748818,27.2061896575743,5.53521567754782,14.1913752889103,7.47959869111621,"New York City",2174983
1999,"Queens",31.9596192804355,7.10736880227255,0.0547765366289795,0.143052773345103,3.55956948358402,3.34997000871445,24.8522504781629,4.8411593612422,13.5307099446576,6.48038117226315,"New York City",2208975
2000,"Queens",29.004294440552,6.43627819936718,0.0502378673307634,0.13591137322519,3.01516914461957,3.23495981419166,22.5680162411848,4.17647127425659,12.7891256547743,5.60241931215389,"New York City",2229394
2001,"Queens",26.5932750000448,5.82212470129735,0.0389904433078954,0.124590152179252,2.64014599456106,3.01839811124915,20.7711502987475,3.64762319635587,12.3326324016858,4.79089470070577,"New York City",2231316
2002,"Queens",25.5737563424165,5.6754148222505,0.044054705154895,0.126320123964546,2.55966827706094,2.94537171607012,19.898341520166,3.65249468758696,12.1312272786734,4.11461955390565,"New York City",2224507
2003,"Queens",22.7769429172115,5.01488299509439,0.0550887561139488,0.13004558820342,2.33856285175525,2.49118579902177,17.7620599221171,3.26287993179831,11.1401205089117,3.35905948140709,"New York City",2214608
2004,"Queens",21.8974981305572,4.69544001499193,0.0523080114040562,0.132362011465916,2.19193310396649,2.31883688815546,17.2020581155652,2.92651952498867,11.2703296223453,3.0052089682313,"New York City",2198516
2005,"Queens",20.6487029693093,4.69059894143478,0.0425586050296034,0.162454890166766,2.26841941001875,2.21716603621966,15.9581040278745,2.62902350424808,10.7700727889432,2.55900773468325,"New York City",2185222
2006,"Queens",20.2901564128726,4.64702911224356,0.0391009180895567,0.118222775870777,2.26233311958165,2.22737229870157,15.643127300629,2.59446091794235,10.7651727662566,2.28349361643011,"New York City",2173862
2007,"Queens",19.578836852671,4.52200862424111,0.0330677047476498,0.0950696511494931,2.0286118315329,2.36525943681106,15.0568282284299,2.61234867506433,10.6326448974006,1.81183465596498,"New York City",2177351
2008,"Queens",18.8496382468638,4.41689387830087,0.0433073504426239,0.0884381682723057,2.09288469349565,2.1922636660903,14.4327443685629,2.30030410877348,10.377808766593,1.75463149319642,"New York City",2193623
2009,"Queens",17.5561956118757,4.19409281939196,0.0369841500365782,0.086597034231988,1.80275180117321,2.26775983395019,13.3621027924837,2.12613760088329,9.74757866573815,1.48838652586229,"New York City",2217166
2010,"Queens",17.3987037051151,4.35998746475583,0.0448327759872065,0.0878722409349248,1.82290067163982,2.40438177619389,13.0387162403593,2.10893378243819,9.3678085425268,1.56197391539428,"New York City",2230511
2011,"Queens",17.6755595028691,4.57197636991905,0.0363594280218565,0.0979930925954912,1.79890487176429,2.63871897753741,13.10358313295,2.13500787713706,9.57228453824191,1.39629071757105,"New York City",2255261
2012,"Queens",17.693844853692,4.73300116201275,0.0365329765132575,0.111799711257439,1.82620866931934,2.75845980492271,12.9608436916793,2.28045001584563,9.48536920314096,1.1950244726927,"New York City",2271920
2013,"Queens",17.4537386062897,4.69654379855063,0.0258003802713675,0.111072823541142,1.74655455599732,2.8131160387408,12.7571948077391,2.06927795667985,9.63359961658011,1.0543172344791,"New York City",2286788
2014,"Queens",16.5474882018106,4.26414368597802,0.0278474689696524,0.0900691574487193,1.42326673437083,2.72296032518882,12.2833445158326,1.82357410080958,9.32629140461763,1.13347901040538,"New York City",2298234
2015,"Queens",15.5818105786265,4.274586899827,0.0260275232382403,0.203014681258275,1.4185000164841,2.62704467884639,11.3072236787995,1.4731578152844,8.84935790100171,0.984707962513426,"New York City",2305252
2016,"Queens",14.6558329130983,4.05680392706945,0.0203794126306396,0.210731798691295,1.29604392240387,2.52964879334365,10.5990289860288,1.32509542551563,8.43577601551264,0.838157545000561,"New York City",2306249
2017,"Queens",14.3166729550815,4.00134888677629,0.0217843471623274,0.215665036907041,1.24214347519591,2.52175602751102,10.3153240683053,1.18550417257386,8.44056315151536,0.689256744216038,"New York City",2295226
2018,"Queens",14.5630043871408,3.89225794032047,0.0285678371861823,0.255792019113202,1.11370614507363,2.49419193894746,10.6707464468203,1.03723224245216,8.94129353408758,0.692220670280571,"New York City",2275286
2019,"Queens",14.4116396961412,4.16736544241156,0.0306130326334928,0.285277970772984,1.10606217906228,2.7454122599428,10.2442742537297,1.01954708683719,8.53216276195217,0.692564404940322,"New York City",2253942
2020,"Queens",15.5670589956865,4.00296990518253,0.0324261764050512,0.214095908315402,1.05967081610866,2.69677700435342,11.564089090504,1.18147683773276,9.32502003771414,1.05759221505705,"New York City",2405464
2021,"Queens",16.893306719825,4.40780863358362,0.0356507617021478,0.237099041681754,1.07467717805751,3.0603816521422,12.4854980862413,1.05019412484038,10.2811642422001,1.15413971920086,"New York City",2328141
2022,"Queens",22.0949777197744,5.20054836878723,0.0342401260036637,0.252850161257824,1.45871716295095,3.45474091857479,16.8944293509872,1.31648894724343,13.9427548990816,1.63518550466214,"New York City",2278029
1990,"Rensselaer",35.2135933017762,2.59666254395224,0.0194264030719619,0.271969643007466,0.518037415252317,1.78722908262049,32.616930757824,9.20811505610993,21.8417525205758,1.56706318113826,"Non-New York City",154429
1991,"Rensselaer",35.4749450138352,2.96054541115461,0.038699940015093,0.187049710072949,0.477299260186147,2.25749650088042,32.5143996026806,8.98483607350409,22.3169654087036,1.21259812047291,"Non-New York City",155039
1992,"Rensselaer",36.2266903869044,2.39975426516325,0,0.28797051181959,0.575941023639179,1.53584272970448,33.8269361217411,8.77990093814393,23.3960042491649,1.65103093443231,"Non-New York City",156266
1993,"Rensselaer",36.3433867581545,3.01474729888883,0.0576066362845,0.268830969327667,0.697680372778944,1.99062932049772,33.3286394592657,9.26826770443955,22.6074043729838,1.45296738184239,"Non-New York City",156232
1994,"Rensselaer",34.7543724279835,3.10570987654321,0.0385802469135802,0.276491769547325,0.848765432098765,1.94187242798354,31.6486625514403,8.18544238683128,21.7271090534979,1.73611111111111,"Non-New York City",155520
1995,"Rensselaer",35.9104078880292,2.98769431305616,0.0129058069678452,0.225851621937291,1.03891746091154,1.71001942323949,32.9227135749731,9.02115907052378,22.2173466951455,1.6842078093038,"Non-New York City",154969
